observation_id,mdd_id,verbatim_taxon_name,taxon_match_method,reference_id,locator,method_id,call_phase,call_variant,variant_label,signal_direction,recording_condition,habitat_class,country,locality,date_or_season,n_individuals,n_calls,parameter,statistic,value,value_min,value_max,unit,dispersion_type,dispersion_value,harmonic,verbatim_value,quality_flag,notes
mst-a0a32f96700b01,1004596,Hipposideros dyacorum,exact,mcarthur-2021-borneo,supplied worksheet record BAT01272 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,unspecified,,"Sarawak, Malaysian Borneo",,,28,,inter_pulse_interval,species_summary,16.2,,,ms,,,,16.2,definition_unstated,"Imported from MASTER_call_records.csv record BAT01272; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=3.0."
mst-a1b2358adb0f31,1004727,Rhinolophus philippinensis,exact,mcarthur-2021-borneo,supplied worksheet record BAT01242 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,unspecified,,"Sarawak, Malaysian Borneo",,,32,,inter_pulse_interval,species_summary,109.1,,,ms,,,,109.1,definition_unstated,"Imported from MASTER_call_records.csv record BAT01242; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=36.8."
mst-a28cbc3ba0deb8,1004588,Hipposideros coxi,exact,mcarthur-2021-borneo,supplied worksheet record BAT01261 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,hand_release,,"Sarawak, Malaysian Borneo",,,10,,peak_frequency,species_summary,50.6,,,kHz,,,,50.6 49.5-51.9,definition_unstated,"Imported from MASTER_call_records.csv record BAT01261; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=0.8. Fstart=50.6 kHz, Fend=42.9 kHz."
mst-a43d59cad0050e,1005302,Kerivoula papillosa (large form),exact,mcarthur-2021-borneo,supplied worksheet record BAT01325 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,flight_room,,"Sarawak, Malaysian Borneo",,,18,,duration,species_summary,2.6,,,ms,,,,2.6 1.8-3.2,definition_unstated,"Imported from MASTER_call_records.csv record BAT01325; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=0.5."
mst-a60b5aa46a116a,1005293,Kerivoula intermedia,exact,mcarthur-2021-borneo,supplied worksheet record BAT01319 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,flight_room,,"Sarawak, Malaysian Borneo",,,2,,duration,species_summary,1.9,,,ms,,,,1.9 1.8-2.0,definition_unstated,"Imported from MASTER_call_records.csv record BAT01319; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=0.1."
mst-a956a6d5b24556,1005344,Murina peninsularis,exact,mcarthur-2021-borneo,supplied worksheet record BAT01306 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,flight_room,,"Sarawak, Malaysian Borneo",,,4,,peak_frequency,species_summary,108.7,,,kHz,,,,108.7 95.8-120.0,definition_unstated,"Imported from MASTER_call_records.csv record BAT01306; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=13.1. Fstart=None kHz, Fend=54.8 kHz."
mst-aa8611aa26b402,1004675,Rhinolophus creaghi,exact,mcarthur-2021-borneo,supplied worksheet record BAT01231 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,unspecified,,"Sarawak, Malaysian Borneo",,,83,,peak_frequency,species_summary,69.4,,,kHz,,,,69.4 66.0-72.1,definition_unstated,"Imported from MASTER_call_records.csv record BAT01231; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=1.7. Fstart=None kHz, Fend=60.2 kHz."
mst-ac466c8ea36b85,1004663,Rhinolophus borneensis,exact,mcarthur-2021-borneo,supplied worksheet record BAT01230 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,hand_release,,"Sarawak, Malaysian Borneo",,,30,,inter_pulse_interval,species_summary,70.9,,,ms,,,,70.9,definition_unstated,"Imported from MASTER_call_records.csv record BAT01230; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=28.1."
mst-ad21a236e2892c,1005352,Murina suilla,exact,mcarthur-2021-borneo,supplied worksheet record BAT01312 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,flight_room,,"Sarawak, Malaysian Borneo",,,5,,peak_frequency,species_summary,99.3,,,kHz,,,,99.3 79.5-129.0,definition_unstated,"Imported from MASTER_call_records.csv record BAT01312; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=21.7. Fstart=None kHz, Fend=52.0 kHz."
mst-ad79b5166f8090,1005461,Myotis ridleyi,exact,mcarthur-2021-borneo,supplied worksheet record BAT01342 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,flight_room,,"Sarawak, Malaysian Borneo",,,1,,peak_frequency,species_summary,63.1,,,kHz,,,,63.1 63.1-63.1,definition_unstated,"Imported from MASTER_call_records.csv record BAT01342; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=None. Fstart=None kHz, Fend=54.1 kHz."
mst-adf594f1aab768,1005303,Kerivoula pellucida,exact,mcarthur-2021-borneo,supplied worksheet record BAT01330 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,flight_room,,"Sarawak, Malaysian Borneo",,,10,,peak_frequency,species_summary,136.3,,,kHz,,,,136.3 126.0-153.0,definition_unstated,"Imported from MASTER_call_records.csv record BAT01330; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=8.1. Fstart=None kHz, Fend=65.9 kHz."
mst-af2f8248f9796f,1005105,Miniopterus australis,exact,mcarthur-2021-borneo,supplied worksheet record BAT01354 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,roost_emergence,,"Sarawak, Malaysian Borneo",,,20,,peak_frequency,species_summary,57.4,,,kHz,,,,57.4 56.0-58.5,definition_unstated,"Imported from MASTER_call_records.csv record BAT01354; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=0.9. Fstart=None kHz, Fend=51.8 kHz."
mst-af74343df5e0c5,1005352,Murina suilla,exact,mcarthur-2021-borneo,supplied worksheet record BAT01314 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,flight_room,,"Sarawak, Malaysian Borneo",,,5,,inter_pulse_interval,species_summary,28.1,,,ms,,,,28.1,definition_unstated,"Imported from MASTER_call_records.csv record BAT01314; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=13.5."
mst-af91c530fe0aca,1005105,Miniopterus australis,exact,mcarthur-2021-borneo,supplied worksheet record BAT01352 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,flight_room,,"Sarawak, Malaysian Borneo",,,4,,duration,species_summary,4.6,,,ms,,,,4.6 3.5-6.8,definition_unstated,"Imported from MASTER_call_records.csv record BAT01352; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=1.5."
mst-b01d3f4399b52e,1004585,Hipposideros cervinus,exact,mcarthur-2021-borneo,supplied worksheet record BAT01257 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,hand_release,,"Sarawak, Malaysian Borneo",,,41,,inter_pulse_interval,species_summary,20,,,ms,,,,20.0,definition_unstated,"Imported from MASTER_call_records.csv record BAT01257; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=6.2."
mst-b0e780f13e5cb0,1004600,Hipposideros galeritus,exact,mcarthur-2021-borneo,supplied worksheet record BAT01278 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,unspecified,,"Sarawak, Malaysian Borneo",,,39,,inter_pulse_interval,species_summary,25.7,,,ms,,,,25.7,definition_unstated,"Imported from MASTER_call_records.csv record BAT01278; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=7.6."
mst-b12d33c328d210,1004727,Rhinolophus philippinensis,exact,mcarthur-2021-borneo,supplied worksheet record BAT01241 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,unspecified,,"Sarawak, Malaysian Borneo",,,32,,duration,species_summary,56.2,,,ms,,,,56.2 43.6-68.0,definition_unstated,"Imported from MASTER_call_records.csv record BAT01241; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=7.2."
mst-b16d2ab8881a14,1005349,Murina rozendaali,exact,mcarthur-2021-borneo,supplied worksheet record BAT01309 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,flight_room,,"Sarawak, Malaysian Borneo",,,2,,peak_frequency,species_summary,99.5,,,kHz,,,,99.5 87.8-111.3,definition_unstated,"Imported from MASTER_call_records.csv record BAT01309; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=16.6. Fstart=None kHz, Fend=42.0 kHz."
mst-b5c22ea912fbca,1004585,Hipposideros cervinus,exact,mcarthur-2021-borneo,supplied worksheet record BAT01252 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,unspecified,,"Sarawak, Malaysian Borneo",,,51,,peak_frequency,species_summary,117.2,,,kHz,,,,117.2 101.9-121.6,definition_unstated,"Imported from MASTER_call_records.csv record BAT01252; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=2.9. Fstart=117.4 kHz, Fend=101.9 kHz."
mst-b5e122f82a5512,1004592,Hipposideros diadema,exact,mcarthur-2021-borneo,supplied worksheet record BAT01266 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,unspecified,,"Sarawak, Malaysian Borneo",,,21,,inter_pulse_interval,species_summary,29.9,,,ms,,,,29.9,definition_unstated,"Imported from MASTER_call_records.csv record BAT01266; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=10.2."
mst-b5e32d201816fc,1004650,Megaderma spasma,exact,mcarthur-2021-borneo,supplied worksheet record BAT01296 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,flight_room,,"Sarawak, Malaysian Borneo",,,1,,inter_pulse_interval,species_summary,68.5,,,ms,,,,68.5,definition_unstated,"Imported from MASTER_call_records.csv record BAT01296; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=56.0."
mst-b8dd4ec255cc03,1004727,Rhinolophus philippinensis,exact,mcarthur-2021-borneo,supplied worksheet record BAT01244 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,hand_release,,"Sarawak, Malaysian Borneo",,,27,,duration,species_summary,59.1,,,ms,,,,59.1 46.3-75.0,definition_unstated,"Imported from MASTER_call_records.csv record BAT01244; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=7.3."
mst-ba52cbe558f6cd,1004588,Hipposideros coxi,exact,mcarthur-2021-borneo,supplied worksheet record BAT01259 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,unspecified,,"Sarawak, Malaysian Borneo",,,13,,duration,species_summary,6.3,,,ms,,,,6.3 5.0-7.1,definition_unstated,"Imported from MASTER_call_records.csv record BAT01259; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=0.5."
mst-bb836baba59e81,1004592,Hipposideros diadema,exact,mcarthur-2021-borneo,supplied worksheet record BAT01264 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,unspecified,,"Sarawak, Malaysian Borneo",,,21,,peak_frequency,species_summary,67.5,,,kHz,,,,67.5 65.1-69.4,definition_unstated,"Imported from MASTER_call_records.csv record BAT01264; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=1.2. Fstart=67.5 kHz, Fend=56.3 kHz."
mst-bd25216d089173,1004652,Rhinolophus acuminatus,exact,mcarthur-2021-borneo,supplied worksheet record BAT01220 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,unspecified,,"Sarawak, Malaysian Borneo",,,3,,duration,species_summary,35.1,,,ms,,,,35.1 25.0-44.4,definition_unstated,"Imported from MASTER_call_records.csv record BAT01220; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=9.7."
