observation_id,mdd_id,verbatim_taxon_name,taxon_match_method,reference_id,locator,method_id,call_phase,call_variant,variant_label,signal_direction,recording_condition,habitat_class,country,locality,date_or_season,n_individuals,n_calls,parameter,statistic,value,value_min,value_max,unit,dispersion_type,dispersion_value,harmonic,verbatim_value,quality_flag,notes
mst-ea398bfcd29ffa,1005745,Neoromicia zuluensis,exact,monadjem-2017-swaziland,supplied worksheet record BAT00192 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,2,3,duration,mean,3.7,,,ms,sd,0.67,,3.7 3.0-4.2 +/- 0.67,ok,"Imported from MASTER_call_records.csv record BAT00192; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-ebba6294463e1d,1005700,Neoromicia nana,manual,monadjem-2017-swaziland,supplied worksheet record BAT00190 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,3,4,min_frequency,mean,69.7,,,kHz,sd,2.29,,69.7 66.8-71.8 +/- 2.29,ok,"Imported from MASTER_call_records.csv record BAT00190; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-ec145a8cf6d77a,1005110,Miniopterus fraterculus,exact,monadjem-2017-swaziland,supplied worksheet record BAT00225 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,1,2,knee_frequency,mean,63.6,,,kHz,sd,1.27,,63.6 62.7-64.4 +/- 1.27,ok,"Imported from MASTER_call_records.csv record BAT00225; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-f7050f5c904470,1004677,Rhinolophus darlingi,exact,monadjem-2017-swaziland,supplied worksheet record BAT00169 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,3,3,knee_frequency,mean,85.7,,,kHz,sd,0.46,,85.7 85.2-86.1 +/- 0.46,ok,"Imported from MASTER_call_records.csv record BAT00169; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-f7701068be8284,1005752,Nycticeinops schlieffeni,synonym_via_mdd,monadjem-2017-swaziland,supplied worksheet record BAT00196 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,5,5,duration,mean,3.1,,,ms,sd,0.64,,3.1 2.4-4.0 +/- 0.64,ok,"Imported from MASTER_call_records.csv record BAT00196; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-f9ace341352a69,1005377,Myotis bocagii,exact,monadjem-2017-swaziland,supplied worksheet record BAT00180 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,1,1,duration,species_summary,2.8,,,ms,,,,2.8,definition_unstated,"Imported from MASTER_call_records.csv record BAT00180; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-fa0c4e9926c86f,1004745,Rhinolophus simulator,exact,monadjem-2017-swaziland,supplied worksheet record BAT00173 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,3,8,knee_frequency,mean,83.8,,,kHz,sd,0.18,,83.8 83.6-84.1 +/- 0.18,ok,"Imported from MASTER_call_records.csv record BAT00173; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-fc9513892be737,1005159,Chaerephon pumilus,synonym_via_mdd,monadjem-2017-swaziland,supplied worksheet record BAT00213 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,35,35,knee_frequency,mean,26.1,,,kHz,sd,2.09,,26.1 22.5-29.6 +/- 2.09,ok,"Imported from MASTER_call_records.csv record BAT00213; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-fda596e306e8d5,1004661,Rhinolophus blasii,exact,monadjem-2017-swaziland,supplied worksheet record BAT00160 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,1,3,duration,mean,20.8,,,ms,sd,0.72,,20.8 19.9-21.3 +/- 0.72,ok,"Imported from MASTER_call_records.csv record BAT00160; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-fe33aa603d3b61,1004745,Rhinolophus simulator,exact,monadjem-2017-swaziland,supplied worksheet record BAT00175 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,3,8,characteristic_frequency,mean,83.4,,,kHz,sd,0.2,,83.4 83.7-84.2 +/- 0.2,ok,"Imported from MASTER_call_records.csv record BAT00175; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
